INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30008451	3	0	8	159	infantCloth_1_12	飞虹锦装（子女）	#H（可永久使用）#r#W鎏金点缀轻纱曼，#r赤霞浸染锦绣装。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G湖蓝风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008452	3	0	8	159	infantCloth_1_12	飞虹锦装（子女）	#H（可永久使用）#r#W鎏金点缀轻纱曼，#r赤霞浸染锦绣装。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff紫玉风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008453	3	0	8	159	infantCloth_1_12	飞虹锦装（子女）	#H（可永久使用）#r#W鎏金点缀轻纱曼，#r赤霞浸染锦绣装。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff灵玫风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008454	3	0	8	159	infantCloth_1_12	飞虹锦装（子女）	#H（可永久使用）#r#W鎏金点缀轻纱曼，#r赤霞浸染锦绣装。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff素白风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008455	3	0	8	159	infantCloth_1_12	飞虹锦装（子女）	#H（可永久使用）#r#W鎏金点缀轻纱曼，#r赤霞浸染锦绣装。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff墨幽风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008456	3	0	8	159	infantCloth_1_12	飞虹锦装（子女）	#H（可永久使用）#r#W鎏金点缀轻纱曼，#r赤霞浸染锦绣装。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff天青风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008457	3	0	8	159	infantCloth_1_12	飞虹锦装（子女）	#H（可永久使用）#r#W鎏金点缀轻纱曼，#r赤霞浸染锦绣装。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G草绿风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008458	3	0	8	159	infantCloth_1_12	飞虹锦装（子女）	#H（可永久使用）#r#W鎏金点缀轻纱曼，#r赤霞浸染锦绣装。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G淡紫风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0

30008460	3	0	8	160	infantCloth_1_13	云梦星裳（子女）	#H（可永久使用）#r#W迢迢穹台星河水，#r落落游云妙锦衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008461	3	0	8	160	infantCloth_1_13	云梦星裳（子女）	#H（可永久使用）#r#W迢迢穹台星河水，#r落落游云妙锦衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G水粉风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008462	3	0	8	160	infantCloth_1_13	云梦星裳（子女）	#H（可永久使用）#r#W迢迢穹台星河水，#r落落游云妙锦衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff紫玉风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008463	3	0	8	160	infantCloth_1_13	云梦星裳（子女）	#H（可永久使用）#r#W迢迢穹台星河水，#r落落游云妙锦衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff深紫风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008464	3	0	8	160	infantCloth_1_13	云梦星裳（子女）	#H（可永久使用）#r#W迢迢穹台星河水，#r落落游云妙锦衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G淡紫风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008465	3	0	8	160	infantCloth_1_13	云梦星裳（子女）	#H（可永久使用）#r#W迢迢穹台星河水，#r落落游云妙锦衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff华贵风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008466	3	0	8	160	infantCloth_1_13	云梦星裳（子女）	#H（可永久使用）#r#W迢迢穹台星河水，#r落落游云妙锦衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff沉青风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008467	3	0	8	160	infantCloth_1_13	云梦星裳（子女）	#H（可永久使用）#r#W迢迢穹台星河水，#r落落游云妙锦衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G草绿风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008468	3	0	8	160	infantCloth_1_13	云梦星裳（子女）	#H（可永久使用）#r#W迢迢穹台星河水，#r落落游云妙锦衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff冷夜风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0

30008470	3	0	8	161	infantCloth_1_14	碧梦莲华（子女）	#H（可永久使用）#r#W古瑶滇池一抹碧，#r待作今朝绮罗衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008471	3	0	8	161	infantCloth_1_14	碧梦莲华（子女）	#H（可永久使用）#r#W古瑶滇池一抹碧，#r待作今朝绮罗衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff盈梦风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008472	3	0	8	161	infantCloth_1_14	碧梦莲华（子女）	#H（可永久使用）#r#W古瑶滇池一抹碧，#r待作今朝绮罗衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff豹影风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008473	3	0	8	161	infantCloth_1_14	碧梦莲华（子女）	#H（可永久使用）#r#W古瑶滇池一抹碧，#r待作今朝绮罗衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G嫣红风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008474	3	0	8	161	infantCloth_1_14	碧梦莲华（子女）	#H（可永久使用）#r#W古瑶滇池一抹碧，#r待作今朝绮罗衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G凝碧风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008475	3	0	8	161	infantCloth_1_14	碧梦莲华（子女）	#H（可永久使用）#r#W古瑶滇池一抹碧，#r待作今朝绮罗衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff华贵风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008476	3	0	8	161	infantCloth_1_14	碧梦莲华（子女）	#H（可永久使用）#r#W古瑶滇池一抹碧，#r待作今朝绮罗衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G鹅黄风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008477	3	0	8	161	infantCloth_1_14	碧梦莲华（子女）	#H（可永久使用）#r#W古瑶滇池一抹碧，#r待作今朝绮罗衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff青花风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008478	3	0	8	161	infantCloth_1_14	碧梦莲华（子女）	#H（可永久使用）#r#W古瑶滇池一抹碧，#r待作今朝绮罗衣。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff玄枫风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0

30008480	3	0	8	162	infantCloth_1_16	灵乌弄羽（子女）	#H（可永久使用）#r#W灵乌飞天几飘翎，#r自出扶桑黄金坪。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008481	3	0	8	162	infantCloth_1_16	灵乌弄羽（子女）	#H（可永久使用）#r#W灵乌飞天几飘翎，#r自出扶桑黄金坪。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G绛紫风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008482	3	0	8	162	infantCloth_1_16	灵乌弄羽（子女）	#H（可永久使用）#r#W灵乌飞天几飘翎，#r自出扶桑黄金坪。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G灿金风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008483	3	0	8	162	infantCloth_1_16	灵乌弄羽（子女）	#H（可永久使用）#r#W灵乌飞天几飘翎，#r自出扶桑黄金坪。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G郁碧风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008484	3	0	8	162	infantCloth_1_16	灵乌弄羽（子女）	#H（可永久使用）#r#W灵乌飞天几飘翎，#r自出扶桑黄金坪。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff凝蓝风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008485	3	0	8	162	infantCloth_1_16	灵乌弄羽（子女）	#H（可永久使用）#r#W灵乌飞天几飘翎，#r自出扶桑黄金坪。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff灵青风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008486	3	0	8	162	infantCloth_1_16	灵乌弄羽（子女）	#H（可永久使用）#r#W灵乌飞天几飘翎，#r自出扶桑黄金坪。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff云胭风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008487	3	0	8	162	infantCloth_1_16	灵乌弄羽（子女）	#H（可永久使用）#r#W灵乌飞天几飘翎，#r自出扶桑黄金坪。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff赤血风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008488	3	0	8	162	infantCloth_1_16	灵乌弄羽（子女）	#H（可永久使用）#r#W灵乌飞天几飘翎，#r自出扶桑黄金坪。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff玉神风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0

30008490	3	0	8	163	infantCloth_1_2	仙侣情缘（子女）	#H（可永久使用）#r#W红烛过半春宵暖，#r今生愿做化蝶飞。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008491	3	0	8	163	infantCloth_1_2	仙侣情缘（子女）	#H（可永久使用）#r#W红烛过半春宵暖，#r今生愿做化蝶飞。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff天蓝风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008492	3	0	8	163	infantCloth_1_2	仙侣情缘（子女）	#H（可永久使用）#r#W红烛过半春宵暖，#r今生愿做化蝶飞。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G深粉风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008493	3	0	8	163	infantCloth_1_2	仙侣情缘（子女）	#H（可永久使用）#r#W红烛过半春宵暖，#r今生愿做化蝶飞。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff紫蓝风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008494	3	0	8	163	infantCloth_1_2	仙侣情缘（子女）	#H（可永久使用）#r#W红烛过半春宵暖，#r今生愿做化蝶飞。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff暖红风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008495	3	0	8	163	infantCloth_1_2	仙侣情缘（子女）	#H（可永久使用）#r#W红烛过半春宵暖，#r今生愿做化蝶飞。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff棕黄风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008496	3	0	8	163	infantCloth_1_2	仙侣情缘（子女）	#H（可永久使用）#r#W红烛过半春宵暖，#r今生愿做化蝶飞。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G幽绿风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008497	3	0	8	163	infantCloth_1_2	仙侣情缘（子女）	#H（可永久使用）#r#W红烛过半春宵暖，#r今生愿做化蝶飞。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G棕红风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008498	3	0	8	163	infantCloth_1_2	仙侣情缘（子女）	#H（可永久使用）#r#W红烛过半春宵暖，#r今生愿做化蝶飞。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff翠绿风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0

30008500	3	0	8	164	infantCloth_1_1	万紫千红（子女）	#H（可永久使用）#r#W一年四季春常在，#r万紫千红永开花。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008501	3	0	8	164	infantCloth_1_1	万紫千红（子女）	#H（可永久使用）#r#W一年四季春常在，#r万紫千红永开花。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff黄绿风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008502	3	0	8	164	infantCloth_1_1	万紫千红（子女）	#H（可永久使用）#r#W一年四季春常在，#r万紫千红永开花。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff暖红风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008503	3	0	8	164	infantCloth_1_1	万紫千红（子女）	#H（可永久使用）#r#W一年四季春常在，#r万紫千红永开花。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff香橘风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008504	3	0	8	164	infantCloth_1_1	万紫千红（子女）	#H（可永久使用）#r#W一年四季春常在，#r万紫千红永开花。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G典雅风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008505	3	0	8	164	infantCloth_1_1	万紫千红（子女）	#H（可永久使用）#r#W一年四季春常在，#r万紫千红永开花。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff淡紫风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008506	3	0	8	164	infantCloth_1_1	万紫千红（子女）	#H（可永久使用）#r#W一年四季春常在，#r万紫千红永开花。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff海蓝风格【稀有	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008507	3	0	8	164	infantCloth_1_1	万紫千红（子女）	#H（可永久使用）#r#W一年四季春常在，#r万紫千红永开花。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G风情风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008508	3	0	8	164	infantCloth_1_1	万紫千红（子女）	#H（可永久使用）#r#W一年四季春常在，#r万紫千红永开花。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G浅蓝风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0

30008510	3	0	8	165	infantCloth_1_6	郁香馨芳（子女）	#H（可永久使用）#r#W虹绸添得馥草芳，#r锦缎轻沾百花香。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008511	3	0	8	165	infantCloth_1_6	郁香馨芳（子女）	#H（可永久使用）#r#W虹绸添得馥草芳，#r锦缎轻沾百花香。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G暖绿风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008512	3	0	8	165	infantCloth_1_6	郁香馨芳（子女）	#H（可永久使用）#r#W虹绸添得馥草芳，#r锦缎轻沾百花香。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G浓黄风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008513	3	0	8	165	infantCloth_1_6	郁香馨芳（子女）	#H（可永久使用）#r#W虹绸添得馥草芳，#r锦缎轻沾百花香。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff华粉风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008514	3	0	8	165	infantCloth_1_6	郁香馨芳（子女）	#H（可永久使用）#r#W虹绸添得馥草芳，#r锦缎轻沾百花香。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#G水蓝风格【普通】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008515	3	0	8	165	infantCloth_1_6	郁香馨芳（子女）	#H（可永久使用）#r#W虹绸添得馥草芳，#r锦缎轻沾百花香。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff酡红风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008516	3	0	8	165	infantCloth_1_6	郁香馨芳（子女）	#H（可永久使用）#r#W虹绸添得馥草芳，#r锦缎轻沾百花香。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#c66ccff云青风格【高级】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
30008517	3	0	8	165	infantCloth_1_6	郁香馨芳（子女）	#H（可永久使用）#r#W虹绸添得馥草芳，#r锦缎轻沾百花香。#r#G可在洛阳（345，270）伊天彩处使用子女时装染色功能变换颜色。#r#cbe38ff姹紫风格【稀有】	1	4	1	5	1	900079	74	1	-1	-1	-1	4	子女时装	10	0	2005	-1	0
